target_relative_path	source_repository	source_repository_url	source_branch	source_HEAD	source_relative_path	git_tracked	source_blob_oid_if_available	raw_sha256	canonical_text_sha256	asset_class	research_layer	research_series	migration_disposition	provenance_note
research/strict/campaigns/75/12_remaining_internal_mathematics.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/65-bridge-and-provenance/12_remaining_internal_mathematics.md	TRUE	cffc02da16fa362fb7ce43f8229bed94c150b834	22b43d4a476ae045daf877c9bc3ded2505eb130b91a103f20b74a91257e860bd	64a4bbafca678513e2c9eb1c56aa061fa9072e8019b362a177451ed89ab73dbf	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/12_remaining_new_mathematics.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/65-bridge-and-provenance/12_remaining_new_mathematics.md	TRUE	6d9e14e990cab9f7c4b55ee680ea4f8effdffd34	4bebb59437767beedd8eafc5f132af57c884e99f659a4aefa381d73db0bb07c0	1d913f23c48c03cc41419e5b67e1ead50bb8cde0218e7032e966e3919c44789c	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/13_R7_terminal_verdict.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/65-bridge-and-provenance/13_R7_terminal_verdict.md	TRUE	dfeaa4045808d5f746213a5228e5b997133020f8	427d42472b7e467d4a937b6aa496071257c70b287e888c3a6c9f6a6a9cd8a315	120861719a8749d631eba549d88c1111949988233dba5e5d6d994be1456b5d43	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/13_R8_terminal_verdict.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/65-bridge-and-provenance/13_R8_terminal_verdict.md	TRUE	de1181e137a865d27e0363055ef372e5ae0dd6bf	683f619c5cf776c785a5c15503241a08f8e6007ad98dd6257268971647ed8ce3	403c7fb8d4ddfb68fc943d7187617f91a43c5cd79e7fef3db181bfd0601b68eb	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/14_R3_terminal_verdict.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/65-bridge-and-provenance/14_R3_terminal_verdict.md	TRUE	8afda9f04c7b14ae2401ed3cd5dc1368a9dd8110	69eb7946575e3baad2b19a193d851a61dad6b0465a65b569ffaa63cb1d2acada	a7d7c3b11ae85da98438fb6b337ebe4ba06aa1b011f81d96defa152c0c6403f6	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/14_USSPAL_route_viability.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/65-bridge-and-provenance/14_USSPAL_route_viability.md	TRUE	94334c41da853e07b83f3982aeb481b522114cf3	d3d2b07e7077bfa7dc0b0372f063bf012f30f26eb29ac8fbb09faabd79194506	7f16b3b124bb3cec3aa4c2ec16ae965eac4d04f5ee0120a39a1c8dcd4d183e29	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/15_R4_terminal_verdict.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/65-bridge-and-provenance/15_R4_terminal_verdict.md	TRUE	e2b665d0f4de90b4b9ec81a55ceb8dd07c07ceef	d37eca340090b71b2c152812b484373c1a0f292727dcdbee77b97cf6077331d4	66739c97703759d6ab79ff184fd7083677e3c23b0a1368d9c7b4f755e72524ee	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/15_remaining_new_mathematics.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/65-bridge-and-provenance/15_remaining_new_mathematics.md	TRUE	fbf0b1ea7312c95868069b0a623997bc3d624175	eec810282ab550f4aef1840d3b255605640bfaf7f003745211ecc030b55b62dc	2019783821120d6b63bce1bf87e0a033826b3c132c2485d660ae3c7fc1aa65eb	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/16_R5_terminal_verdict.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/65-bridge-and-provenance/16_R5_terminal_verdict.md	TRUE	da9bbe58e5201d7beae380a4bd8d13ae6cc9d313	4f820c784e03fdf834557fa378ceb33bfd7fc9fdfb934902f413b0042ff51d13	376a1cb85131e1b40d4c9594255bb146c85d6bdc19a3030230c73de25b829d9a	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/7_15_Audit_Report.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/64-75-and-migration/7_15_Audit_Report.md	TRUE	189b6adb3b4f88bbb42e146773dfb98a7dc3274a	8e105f221cd82824f402da784c34c34688cd30dd61ac94df811f210241f7d8e7	77afeed57dc3892bb7227e5a0521feba34ac9440387b4eecd3551628a2b913ce	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/MC-001_Huang_Ternary_Cone_Primitive_Local_Counting(1).md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/64-75-and-migration/MC-001_Huang_Ternary_Cone_Primitive_Local_Counting(1).md	TRUE	875338d86869a36c1d3633dd066ad73c347ff325	41ec70273984f0489be828961443c2b6c758488749e6f6a6f6399bf7852e1fd7	c8549c796fb35d9eedd547c3fcd469aea4c5284a8ec38fd38cc7edcd595e35aa	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/MC-001_Huang_Ternary_Cone_Primitive_Local_Counting.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/64-75-and-migration/MC-001_Huang_Ternary_Cone_Primitive_Local_Counting.md	TRUE	51e5a94d8f5b4f4a339f878b2a361721e697d49e	ed956cabe70d15ce9158b27af9eadee5cdb45920b65b63f4afb3d50ac41dab6c	9c1ca4b903cecdb7afa0ff9dfd9bbccbe278bd9c52172e2cfdf7e457bffc7cb6	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/75/MC-002_Cassels_Small_Zero.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/64-75-and-migration/MC-002_Cassels_Small_Zero.md	TRUE	422d47515e59834abc9748bd068ec18854d80d3d	707c8e7b3aa682869884ffb243cf7ebbc4607794dcf958052d5d6fd102202d33	7465d781323dc14b1235cddf3a5762b31536c8bb3d42d731ef72013a7e142649	MATHEMATICAL_STAGE_REPORT	strict	75	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_phaseII_R1_moving_square_exactization.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R1_moving_square_exactization.md	TRUE	d21e9ff7f837ff9dce78ec00e3ef5eaa77394ec4	4178efc07b7b0751f779d05488d909d9a24d16848201acdcfa21d3fbc7ee6920	b362ba10ff073c5905400770e3bc7cc83a53f75067e79ae2cac143a639a944a4	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_phaseII_R1_R10_final_architecture_autopsy.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R1_R10_final_architecture_autopsy.md	TRUE	57f0ab726768ba1cd2dd04563c87847c4ddc5dd0	3c89ff538b9f9e65bc8d5ebba812adbbabb34e1c0bfe1bbe0942e13503fbb909	6c83d6f2470c526b965a3b42447870fe212f9660d26750bfda158cc4a97cdb9d	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_phaseII_R10_root_lattice_interlacing_checkpoint.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R10_root_lattice_interlacing_checkpoint.md	TRUE	14e4e8f26cd9c4d25832dcda8958744200b65c9d	6a946238e77df2ca967d1a4eefb0c3c42c9037c6ca31a6b56b10fe208a1c28ad	7913f61476e4a078bf916a87e56defc435639be963da1634f6664ef15bbc67e8	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_phaseII_R2_moving_square_exactization.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R2_moving_square_exactization.md	TRUE	6484e271d0ef88f4d5e7d3aea101ba3e275feefe	c356076a2648815e316d6e84dd18e93ccc8a32035c2908bb16a5753b9156e5d3	d73d5921aa8f00547ef642929ff3fffc05f5c90b70b6a9873564cb220da5757f	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_phaseII_R2_radial_extinction.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R2_radial_extinction.md	TRUE	991f3eec08d341b9ed6ab6d4b37fa3e561374833	847666cffd5747547fa00e793e8d4619072cbbf7f31b8ccaf36c7b82ac31184c	6a0147d75491933a0b251436f8d466ba1ce90e20750bc8d34f54385170961124	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_phaseII_R3_primitive_height.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R3_primitive_height.md	TRUE	da4128b558948fc70c545bb98ec63fed01083819	e7403f812a19a80a331a43339d6f6a0b3714860ce751c2c801f3c739fbd2eb71	9429974f50975ca30d672007434dbc0f76e96f32af3571d5bdb6094fdebfe295	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest. Exact canonical-text duplicates omitted: strict:archive-by-series/70-85/85_phaseII_R3_primitive_height(1).md.
research/strict/campaigns/85/85_phaseII_R4_two_prime_height_transfer.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R4_two_prime_height_transfer.md	TRUE	98876cfb2c240785a232634a47bf4abfa058e3f0	99cd71ec73fe86d169a7117c05e4b78c1d623c102b469a0b939748fd7008107a	ada9385b9279a5cf9c6d78c46e9c36c872f9dfa767513cc61f66d19be484f936	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_phaseII_R5_content_capacity_checkpoint.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R5_content_capacity_checkpoint.md	TRUE	8d51bbbf42b2c9010d813b0dbc1614b09b0d8291	7f82b8eb7b60b2ecf8cf9b9af4336d302ec59ff209d06823e43d29e2684d2f08	44838351a23e092b6a343ee638459d1c138fb3a1c4ecc349d3ff966c06d6e4d7	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_phaseII_R6_canonical_height_repair_or_kill.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R6_canonical_height_repair_or_kill.md	TRUE	2d1d829716655ea7a719a7aa12c91e74c4cee689	5b2d43178dd6b0968174f335ad28c80b959a020cfe62782181fd6852c9935dc7	ee715188888865805f66a5ac90d9c605a52649e492e310c48b9e52c5dc7ce039	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_phaseII_R7_source_incidence_reset.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R7_source_incidence_reset.md	TRUE	58db6ea9ea776ee2a420e555cacd7a34dd558c08	89f383d6adf5d2e6a8380cd74994743acb6181b99b9106527264287b59db5b76	b65f058c0d5621e475ca5304233990a7a7c8d8d2726dfe51d150ef0f50d829a4	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_phaseII_R8_scaled_common_u_extinction.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R8_scaled_common_u_extinction.md	TRUE	76eebd7fbad33cd683d24012706f5754249c2113	99bc30baccf93e076d77239ed42d685c365be17235301f55085ab91a3ea488b3	91d618ef8cb914077749b6fa5d342757adea432f7716222c283288803513d1eb	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_phaseII_R9_absolute_box_root_incidence.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_phaseII_R9_absolute_box_root_incidence.md	TRUE	3e6e2d9dfa1013ae5c40a9041708da3f9bb26443	1e5b2d40e13af8d19c4eebc4d7746693a170db56471c58e8d338135bdfc1e269	c1313b193be1e8e2cebf2f2f360a9ddc6ba3a9ea2797f4589e045d1024d909e5	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_R1_J2_Terminal_Recompression_and_Minimal_Survivor.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_R1_J2_Terminal_Recompression_and_Minimal_Survivor.md	TRUE	2b3f9bfc053f16a55a83d8c3290a9226cccf82a4	2be98c45adaf3d39162208774863d3da2ba5123accb401ce0c8f4a27b609e7df	d8acfadc714d7d61b4c8760f3435d16dc53d5095345797fb6e4e521d48178360	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_R1_R5_First_Five_Round_Closure_Checkpoint.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_R1_R5_First_Five_Round_Closure_Checkpoint.md	TRUE	d73f1d2a0cfeecdde731a8337205df722467df75	27c25f8cc0589df0180172e14100d2feb6e79da94156d6b67a8e2c69e7e55e8b	11f7a9db8e0c7216195b63ae6b3c2509e24e2c78698729be45e3130589baf38e	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_R10_MovingBase_Globalization_and_Gamma10_Activation_Audit.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_R10_MovingBase_Globalization_and_Gamma10_Activation_Audit.md	TRUE	42c128f7b4f6b365224da318d91b417f41a90b1e	8ba3bf129de024114aea4dfedaa2451ec960ccc5203ad614405557ff74bbc000	d498a909151152ac9c24d22bd298d4937116671876743be8e92993e60647580d	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_R11_PhaseII_Moving_Square_Theorem_and_Launch_Plan.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_R11_PhaseII_Moving_Square_Theorem_and_Launch_Plan.md	TRUE	4ea6b079ae6682ed77d6ec8e363061be32c4d740	6f3ad749b6970d4081c568cbc6043af3aa5c79dd56f9a1fd81d8d63fdc97f491	b36110bee7d07f2e60af24175d648acc83ced2e0187030129773a7215e00eae8	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_R11_R1_R10_Full_Architecture_Autopsy_and_PhaseI_Freeze.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_R11_R1_R10_Full_Architecture_Autopsy_and_PhaseI_Freeze.md	TRUE	fb7df3266fec0ffdeee477c9bb860d00552af377	a2ac4759c6c47056561619c59f3be3b58cf2f16f9b25544222fdd96dc147e07b	66bafd1c4bb6e23478ac04ec39045b015099cf68ccba6161bb0a3af02002de75	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_R2_Euclidean_Quotient_and_Floor_Carry_Explicitization.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_R2_Euclidean_Quotient_and_Floor_Carry_Explicitization.md	TRUE	c07366f2351dd605efae9089fdc03583d43d9524	ba5898336ada6e17b21e6a233099e83cc2a170c93595836f050d69ef86c5b903	8b6bafaa2eeb3ceb3f4b3022d0fd27f811a735ef84af164f23908d202faca0e7	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_R3_Source_Cut_Residual_Exclusion_and_Regular_J2_Closure.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_R3_Source_Cut_Residual_Exclusion_and_Regular_J2_Closure.md	TRUE	e8f0ee4cd06f5d6bd87ae45c53dea4d78dd9841b	d5c78b9e40231110a62a1bf3b7229c5aef500e98cd15df2986b6facf839cdec2	7dffe06fc337f16f26d57c9033c4f3dc98b499cc4c3052de781b40d534cbba66	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_R4_Primitive_Odd_Prime_Allocation_and_Source_Divisor_Image.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_R4_Primitive_Odd_Prime_Allocation_and_Source_Divisor_Image.md	TRUE	fa056ca43d64135ca8a44c17ebea560d8bf0a023	9dc0d7403f36b2761938c33e9496d9d4abccbfea484469965eadbad4c656b64a	be9352b89dcfda68f0e8c6e44f3d5357e51977106ff41f25574dc4e393d95a67	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
research/strict/campaigns/85/85_R5_PreRoot_Order_Collision_and_Digit_Window.md	strict	https://github.com/dongxuelian2/strict-layer-proof-research.git	main	ff3c28197be0c0f55ad5628a5d76182120e454c1	archive-by-series/70-85/85_R5_PreRoot_Order_Collision_and_Digit_Window.md	TRUE	01b388de3c1c36d831b2bfbe893f150b33a38548	2d1c65985fe6ad6ddc0560fc8a8481fefbfd939158dfac0440077c780607c04c	ce8fc9ba9e4b98026a81b86713c1450afaca3bbfe4bd9dfec4e5344ecbc38950	MATHEMATICAL_STAGE_REPORT	strict	85	COPIED_TRACKED	Tracked historical strict-layer archive document; source path retained in manifest.
